110101001001,4,111,,北京市,市辖区,东城区,东华门街道办事处,多福巷社区居委会
110101001002,4,111,,北京市,市辖区,东城区,东华门街道办事处,银闸社区居委会
110101001005,4,111,,北京市,市辖区,东城区,东华门街道办事处,东厂社区居委会
110101001006,4,111,,北京市,市辖区,东城区,东华门街道办事处,智德社区居委会
110101001007,4,111,,北京市,市辖区,东城区,东华门街道办事处,南池子社区居委会
110101001008,4,111,,北京市,市辖区,东城区,东华门街道办事处,黄图岗社区居委会
110101001009,4,111,,北京市,市辖区,东城区,东华门街道办事处,灯市口社区居委会
110101001010,4,111,,北京市,市辖区,东城区,东华门街道办事处,正义路社区居委会
110101001011,4,111,,北京市,市辖区,东城区,东华门街道办事处,甘雨社区居委会
110101001013,4,111,,北京市,市辖区,东城区,东华门街道办事处,台基厂社区居委会
110101001014,4,111,,北京市,市辖区,东城区,东华门街道办事处,韶九社区居委会
110101001015,4,111,,北京市,市辖区,东城区,东华门街道办事处,王府井社区居委会
110101002001,4,111,,北京市,市辖区,东城区,景山街道办事处,隆福寺社区居委会
110101002002,4,111,,北京市,市辖区,东城区,景山街道办事处,吉祥社区居委会
110101002003,4,111,,北京市,市辖区,东城区,景山街道办事处,黄化门社区居委会
110101002004,4,111,,北京市,市辖区,东城区,景山街道办事处,钟鼓社区居委会
110101002005,4,111,,北京市,市辖区,东城区,景山街道办事处,魏家社区居委会
110101002006,4,111,,北京市,市辖区,东城区,景山街道办事处,汪芝麻社区居委会
110101002008,4,111,,北京市,市辖区,东城区,景山街道办事处,景山东街社区居委会
110101002009,4,111,,北京市,市辖区,东城区,景山街道办事处,皇城根北街社区居委会
110101003001,4,111,,北京市,市辖区,东城区,交道口街道办事处,交东社区居委会
110101003002,4,111,,北京市,市辖区,东城区,交道口街道办事处,福祥社区居委会
110101003003,4,111,,北京市,市辖区,东城区,交道口街道办事处,大兴社区居委会
110101003005,4,111,,北京市,市辖区,东城区,交道口街道办事处,府学社区居委会
110101003007,4,111,,北京市,市辖区,东城区,交道口街道办事处,鼓楼苑社区居委会
110101003008,4,111,,北京市,市辖区,东城区,交道口街道办事处,菊儿社区居委会
110101003009,4,111,,北京市,市辖区,东城区,交道口街道办事处,南锣鼓巷社区居委会
110101004001,4,111,,北京市,市辖区,东城区,安定门街道办事处,交北头条社区居委会
110101004002,4,111,,北京市,市辖区,东城区,安定门街道办事处,北锣鼓巷社区居委会
110101004003,4,111,,北京市,市辖区,东城区,安定门街道办事处,国子监社区居委会
110101004004,4,111,,北京市,市辖区,东城区,安定门街道办事处,钟楼湾社区居委会
110101004005,4,111,,北京市,市辖区,东城区,安定门街道办事处,宝钞南社区居委会
110101004006,4,111,,北京市,市辖区,东城区,安定门街道办事处,五道营社区居委会
110101004009,4,111,,北京市,市辖区,东城区,安定门街道办事处,分司厅社区居委会
110101004011,4,111,,北京市,市辖区,东城区,安定门街道办事处,国旺社区居委会
110101004012,4,111,,北京市,市辖区,东城区,安定门街道办事处,花园社区居委会
110101005001,4,111,,北京市,市辖区,东城区,北新桥街道办事处,海运仓社区居委会
110101005002,4,111,,北京市,市辖区,东城区,北新桥街道办事处,北新仓社区居委会
110101005004,4,111,,北京市,市辖区,东城区,北新桥街道办事处,门楼社区居委会
110101005005,4,111,,北京市,市辖区,东城区,北新桥街道办事处,十三条社区居委会
110101005006,4,111,,北京市,市辖区,东城区,北新桥街道办事处,民安社区居委会
110101005008,4,111,,北京市,市辖区,东城区,北新桥街道办事处,九道湾社区居委会
110101005009,4,111,,北京市,市辖区,东城区,北新桥街道办事处,北官厅社区居委会
110101005010,4,111,,北京市,市辖区,东城区,北新桥街道办事处,青龙社区居委会
110101005011,4,111,,北京市,市辖区,东城区,北新桥街道办事处,小菊社区居委会
110101005012,4,111,,北京市,市辖区,东城区,北新桥街道办事处,藏经馆社区居委会
110101005014,4,111,,北京市,市辖区,东城区,北新桥街道办事处,草园社区居委会
110101005016,4,111,,北京市,市辖区,东城区,北新桥街道办事处,前永康社区居委会
110101006001,4,111,,北京市,市辖区,东城区,东四街道办事处,南门仓社区居委会
110101006002,4,111,,北京市,市辖区,东城区,东四街道办事处,七条社区居委会
110101006003,4,111,,北京市,市辖区,东城区,东四街道办事处,二条社区居委会
110101006006,4,111,,北京市,市辖区,东城区,东四街道办事处,六条社区居委会
110101006007,4,111,,北京市,市辖区,东城区,东四街道办事处,豆瓣社区居委会
110101006008,4,111,,北京市,市辖区,东城区,东四街道办事处,八条社区居委会
110101006009,4,111,,北京市,市辖区,东城区,东四街道办事处,总院社区居委会
110101007001,4,111,,北京市,市辖区,东城区,朝阳门街道办事处,史家社区居委会
110101007002,4,111,,北京市,市辖区,东城区,朝阳门街道办事处,内务社区居委会
110101007003,4,111,,北京市,市辖区,东城区,朝阳门街道办事处,演乐社区居委会
110101007005,4,111,,北京市,市辖区,东城区,朝阳门街道办事处,礼士社区居委会
110101007006,4,111,,北京市,市辖区,东城区,朝阳门街道办事处,朝内头条社区居委会
110101007007,4,111,,北京市,市辖区,东城区,朝阳门街道办事处,朝西社区居委会
110101007009,4,111,,北京市,市辖区,东城区,朝阳门街道办事处,竹杆社区居委会
110101007011,4,111,,北京市,市辖区,东城区,朝阳门街道办事处,大方家社区居委会
110101007013,4,111,,北京市,市辖区,东城区,朝阳门街道办事处,新鲜社区居委会
110101008005,4,111,,北京市,市辖区,东城区,建国门街道办事处,赵家楼社区居委会
110101008006,4,111,,北京市,市辖区,东城区,建国门街道办事处,西总布社区居委会
110101008007,4,111,,北京市,市辖区,东城区,建国门街道办事处,大雅宝社区居委会
110101008012,4,111,,北京市,市辖区,东城区,建国门街道办事处,苏州社区居委会
110101008014,4,111,,北京市,市辖区,东城区,建国门街道办事处,外交部街社区居委会
110101008015,4,111,,北京市,市辖区,东城区,建国门街道办事处,站东社区居委会
110101008016,4,111,,北京市,市辖区,东城区,建国门街道办事处,金宝街北社区居委会
110101009003,4,111,,北京市,市辖区,东城区,东直门街道办事处,胡家园社区居委会
110101009004,4,111,,北京市,市辖区,东城区,东直门街道办事处,新中街社区居委会
110101009005,4,111,,北京市,市辖区,东城区,东直门街道办事处,清水苑社区居委会
110101009006,4,111,,北京市,市辖区,东城区,东直门街道办事处,新中西里社区居委会
110101009008,4,111,,北京市,市辖区,东城区,东直门街道办事处,十字坡社区居委会
110101009010,4,111,,北京市,市辖区,东城区,东直门街道办事处,东外大街社区居委会
110101009012,4,111,,北京市,市辖区,东城区,东直门街道办事处,东环社区居委会
110101009013,4,111,,北京市,市辖区,东城区,东直门街道办事处,香河园北里社区居委会
110101009015,4,111,,北京市,市辖区,东城区,东直门街道办事处,工人体育馆社区居委会
110101009016,4,111,,北京市,市辖区,东城区,东直门街道办事处,东外大街北社区居委会
110101010001,4,111,,北京市,市辖区,东城区,和平里街道办事处,交通社区居委会
110101010002,4,111,,北京市,市辖区,东城区,和平里街道办事处,林调社区居委会
110101010003,4,111,,北京市,市辖区,东城区,和平里街道办事处,民旺社区居委会
110101010008,4,111,,北京市,市辖区,东城区,和平里街道办事处,安德路社区居委会
110101010009,4,111,,北京市,市辖区,东城区,和平里街道办事处,二区社区居委会
110101010011,4,111,,北京市,市辖区,东城区,和平里街道办事处,七区社区居委会
110101010013,4,111,,北京市,市辖区,东城区,和平里街道办事处,化工社区居委会
110101010014,4,111,,北京市,市辖区,东城区,和平里街道办事处,安德里社区居委会
110101010015,4,111,,北京市,市辖区,东城区,和平里街道办事处,兴化社区居委会
110101010016,4,111,,北京市,市辖区,东城区,和平里街道办事处,人定湖社区居委会
110101010017,4,111,,北京市,市辖区,东城区,和平里街道办事处,小黄庄社区居委会
110101010018,4,111,,北京市,市辖区,东城区,和平里街道办事处,总政社区居委会
110101010019,4,111,,北京市,市辖区,东城区,和平里街道办事处,安贞苑社区居委会
110101010020,4,111,,北京市,市辖区,东城区,和平里街道办事处,地坛社区居委会
110101010021,4,111,,北京市,市辖区,东城区,和平里街道办事处,黄寺社区居委会
110101010022,4,111,,北京市,市辖区,东城区,和平里街道办事处,新建路社区居委会
110101010023,4,111,,北京市,市辖区,东城区,和平里街道办事处,东河沿社区居委会
110101010024,4,111,,北京市,市辖区,东城区,和平里街道办事处,西河沿社区居委会
110101010026,4,111,,北京市,市辖区,东城区,和平里街道办事处,青年湖社区居委会
110101010027,4,111,,北京市,市辖区,东城区,和平里街道办事处,和平里社区居委会
110101011001,4,111,,北京市,市辖区,东城区,前门街道办事处,前门东大街社区居委会
110101011006,4,111,,北京市,市辖区,东城区,前门街道办事处,大江社区居委会
110101011008,4,111,,北京市,市辖区,东城区,前门街道办事处,草厂西社区居委会
110101011009,4,111,,北京市,市辖区,东城区,前门街道办事处,草厂东社区居委会
110101012001,4,111,,北京市,市辖区,东城区,崇文门外街道办事处,兴隆都市馨园社区居委会
110101012002,4,111,,北京市,市辖区,东城区,崇文门外街道办事处,新世界家园社区居委会
110101012003,4,111,,北京市,市辖区,东城区,崇文门外街道办事处,崇文门东大街社区居委会
110101012004,4,111,,北京市,市辖区,东城区,崇文门外街道办事处,崇文门西大街社区居委会
110101012005,4,111,,北京市,市辖区,东城区,崇文门外街道办事处,西花市南里东区社区居委会
110101012006,4,111,,北京市,市辖区,东城区,崇文门外街道办事处,西花市南里西区社区居委会
110101012007,4,111,,北京市,市辖区,东城区,崇文门外街道办事处,大桥社区居委会
110101012008,4,111,,北京市,市辖区,东城区,崇文门外街道办事处,新怡家园社区居委会
110101012009,4,111,,北京市,市辖区,东城区,崇文门外街道办事处,西花市南里南区社区居委会
110101012010,4,111,,北京市,市辖区,东城区,崇文门外街道办事处,国瑞城西区社区居委会
110101012011,4,111,,北京市,市辖区,东城区,崇文门外街道办事处,国瑞城中区社区居委会
110101012012,4,111,,北京市,市辖区,东城区,崇文门外街道办事处,国瑞城东区社区居委会
110101013001,4,111,,北京市,市辖区,东城区,东花市街道办事处,东花市北里西区社区居委会
110101013002,4,111,,北京市,市辖区,东城区,东花市街道办事处,东花市北里东区社区居委会
110101013003,4,111,,北京市,市辖区,东城区,东花市街道办事处,花市枣苑社区居委会
110101013004,4,111,,北京市,市辖区,东城区,东花市街道办事处,东花市南里社区居委会
110101013005,4,111,,北京市,市辖区,东城区,东花市街道办事处,广渠门北里社区居委会
110101013006,4,111,,北京市,市辖区,东城区,东花市街道办事处,广渠门外南里社区居委会
110101013007,4,111,,北京市,市辖区,东城区,东花市街道办事处,忠实里社区居委会
110101013008,4,111,,北京市,市辖区,东城区,东花市街道办事处,东花市南里东区社区居委会
110101014001,4,111,,北京市,市辖区,东城区,龙潭街道办事处,安化楼社区居委会
110101014002,4,111,,北京市,市辖区,东城区,龙潭街道办事处,夕照寺社区居委会
110101014006,4,111,,北京市,市辖区,东城区,龙潭街道办事处,板厂南里社区居委会
110101014009,4,111,,北京市,市辖区,东城区,龙潭街道办事处,绿景苑社区居委会
110101014010,4,111,,北京市,市辖区,东城区,龙潭街道办事处,华城社区居委会
110101014012,4,111,,北京市,市辖区,东城区,龙潭街道办事处,左安漪园社区居委会
110101014013,4,111,,北京市,市辖区,东城区,龙潭街道办事处,左安浦园社区居委会
110101014016,4,111,,北京市,市辖区,东城区,龙潭街道办事处,幸福社区居委会
110101014017,4,111,,北京市,市辖区,东城区,龙潭街道办事处,新家园社区居委会
110101014018,4,111,,北京市,市辖区,东城区,龙潭街道办事处,龙潭北里社区居委会
110101014019,4,111,,北京市,市辖区,东城区,龙潭街道办事处,光明社区居委会
